age,income,credit_score,debt_ratio,employment_years,Default_Status
40,24716.191368426604,606.742122944531,0.5536698304907841,0,Default
21,49384.966594598685,498.1935275948054,0.48139190615781075,0,Default
54,72607.23810011841,731.9654690581837,0.16205217502763591,2,No Default
55,66906.96846381009,749.5406994229035,0.19969900081526237,19,No Default
21,29578.58090644318,647.6869571759505,0.4275567780440038,0,Default
44,74328.046741242,542.8064775519799,0.46465618822645666,0,Default
49,76422.92899705253,664.6519423309417,0.46841507147999223,0,No Default
29,62870.93284026413,635.4540641508825,0.6798570108019047,11,Default
36,69634.6424499612,653.9718564123083,0.16169036308172624,13,No Default
39,30320.564849329476,630.694746130245,0.40796060653274896,15,Default
44,102825.94044530198,749.3501578570383,0.3891658004060851,15,No Default
47,28100.15249377973,489.81811639169615,0.7133021353631424,15,Default
50,74646.09115224164,595.4888493873963,0.5556550068718614,10,Default
34,26853.815464048785,668.2051585185609,0.8146619812135255,6,Default
28,148634.8424035634,666.4642564088155,0.5383899782027908,7,No Default
32,51561.94768002585,614.0579237587585,0.6884851623840984,0,Default
30,158488.3031704046,826.5673498465512,0.31454822448687864,9,No Default
38,83786.098621302,672.0838137020886,0.3227525900968731,7,No Default
38,56266.56017580573,709.5196413329671,0.36336082329198705,6,No Default
31,99036.8975926455,729.971905264477,0.18862660533527964,21,No Default
23,51188.89790159227,572.967672345374,0.7381033537962377,13,Default
58,92169.1536132051,551.8024094659709,0.022718899304774703,11,No Default
25,47002.14831079029,807.9333818320873,0.377683783600908,16,No Default
30,67212.64582385984,790.2446050598855,0.00512401328431388,13,No Default
63,39504.15312593631,782.4475909366519,0.41109230901810195,13,No Default
46,60422.26807734393,533.6857536763146,0.28449592465723783,6,Default
36,131521.92767231926,711.0218436750583,0.27259079890377147,6,No Default
40,48557.545337022464,618.0876490457408,0.3482852548358363,7,No Default
68,72390.54084378268,683.3101059743658,0.4853813062709831,20,No Default
48,34703.29033074734,654.0148243024066,0.45955291646024893,1,Default
42,78474.11949091454,639.5973244554475,0.3016396206174196,7,No Default
48,12160.42614660984,708.3373894884389,0.2565971883797118,10,No Default
36,84459.8857626264,703.0349465172292,0.3645896130924138,8,No Default
20,104785.04686402467,711.9635469926391,0.3737160835603525,21,No Default
58,99659.17439731046,609.8163831093597,0.16995213466571701,5,No Default
50,102971.93283877712,680.8856897376255,0.47700195899762593,0,No Default
50,45640.5430238339,780.555646826826,-0.0019226529615361844,12,No Default
37,79486.30278891008,722.7931499498393,0.2805540484619928,6,No Default
54,146629.18662620752,800.9818339025792,-0.0008011812893064406,6,No Default
30,99610.86319347916,558.5885323198889,0.5231851477398398,4,Default
39,113761.13401430538,677.91658178053,0.02102860492367246,1,No Default
30,36199.12563417649,744.4637637511316,0.31938766710149014,5,No Default
42,16920.93903414789,583.6407935953653,0.5614123766999574,17,Default
38,82567.51221480104,612.506671066195,0.6064347130844041,14,Default
43,67813.33920478517,614.5494681555242,0.17556598932588957,4,Default
36,45943.37383065189,754.0858669863859,0.10889185322232195,14,No Default
20,103310.82531924095,624.3106637516885,0.19792619120967553,0,No Default
29,121638.5059993981,638.6085072932146,0.3793622270070707,11,No Default
45,46510.26154965989,731.8064036881831,0.27312869969034487,8,No Default
43,90455.70457301592,670.105884453179,0.06786480311475794,3,No Default
62,104538.51007024264,752.0457611370183,0.5470186779532071,3,No Default
20,19874.413303181995,550.7550196533003,0.6505530551561202,0,Default
53,74628.58674568454,754.3588983854081,0.3246159710552608,18,No Default
46,135588.76018712495,752.2447033615947,0.5015585911135011,4,No Default
48,145761.14773883708,723.5618164190236,0.2540326284709797,15,No Default
43,58183.02040399376,714.8856208560926,0.46986185732173136,18,No Default
55,52053.328372330376,815.9687368842584,0.3477349815012984,23,No Default
34,82879.89892004566,770.7865233378535,0.2908274198702171,14,No Default
44,72506.99058908354,672.1436509337888,-4.302312089566468e-05,1,No Default
34,33083.03395996475,561.9804262234567,0.40189032603002406,1,Default
44,111859.51902719415,705.3248272742672,0.04101558783055557,15,No Default
48,127774.20852545807,678.2413000247576,0.40861091300984065,4,No Default
32,110970.76612172375,640.7716323311954,0.06590887737278406,11,No Default
61,48525.64614909138,797.0675517303549,0.3682580913949494,9,No Default
32,49984.73002300152,559.2993421015054,0.8681290850380134,5,Default
43,41163.477226888026,644.1540770962996,0.2953153331030488,3,No Default
21,40750.83006118914,512.2187875219347,0.8064199476367275,11,Default
43,16448.718695694315,705.6643782138144,0.5300367061692349,1,Default
47,75699.38751362066,679.6075226817342,0.3692283882020167,12,Default
37,49088.03602773351,607.2649960003262,0.5318831684367361,8,Default
47,86423.791520742,740.853785900083,0.40912959002963417,11,No Default
42,75182.35466402967,693.1687011103245,0.5161363388483163,8,No Default
53,87712.3220771904,717.0064664489544,-0.005191419308674432,9,No Default
50,28554.184126807937,765.2128945902672,0.1626979648775368,5,No Default
30,44413.268366408854,483.4612152082054,0.4082649097256172,21,Default
42,84600.54657691072,710.6220796538524,0.3579219323923068,0,No Default
32,41627.093370513365,663.3606692318158,0.7349817906734448,5,Default
34,26749.05130842988,628.0962522183573,0.2785406010236038,3,Default
42,48340.27112742452,614.3790597204237,0.18937980552839206,17,No Default
55,71136.73697378181,639.6566154097621,0.07800514341281164,8,No Default
32,120277.49298147071,636.1891630454867,0.44297440373291364,15,No Default
40,102871.39853426466,724.1498841702579,0.2899091884235052,8,No Default
26,105332.25040651578,769.3729348933223,0.20162340856892885,16,No Default
55,31050.336661130452,674.9997090954487,0.3190591887940849,11,No Default
24,11974.450549749203,530.0972745274228,0.39747049993001915,8,Default
30,167781.70676260412,663.7916508395869,0.019704297007829316,13,No Default
44,32449.60318264579,415.5836651205177,0.5193921793168061,9,Default
36,77434.08044520237,635.1561439322671,0.5039640757126248,4,No Default
46,123434.49595127146,815.882396767347,0.3450831010695767,9,No Default
41,133158.91247355306,752.0477918825617,0.0257483975829383,0,No Default
38,77431.05597287463,509.6554773805549,0.5201355650557354,11,Default
42,106553.61072207255,743.9797489273934,0.36691249408314064,7,No Default
31,96849.46341925212,743.8535401376996,0.3176856554546812,22,No Default
43,109827.50167570484,716.4445752665611,0.3180651122661122,15,No Default
34,84992.75076198946,711.8246878552262,0.3889275448915318,15,No Default
35,137086.3831380046,830.8671840471685,0.10424547299647839,11,No Default
36,52805.45524474852,647.1519631865144,0.7718676983099403,0,Default
66,163958.6623742698,647.2059394971849,0.2504690386126493,7,No Default
57,91007.82739404101,689.1707218796283,0.0659266054588856,1,No Default
46,14647.002232526036,714.8929314703216,0.6068769106610323,3,Default
34,20297.68830231068,543.4171842355645,0.34554897457578987,3,Default
55,42602.34753850019,585.1372356426405,0.554315215653203,12,Default
47,92258.50902704272,396.56723115999955,0.8113477257999262,5,Default
27,100805.05070228712,711.4519299804919,0.29854356667092097,13,No Default
61,117097.19440557233,704.1094384061631,0.1931212139463066,21,No Default
48,102038.4305539479,693.7368011600512,0.2945976484080389,19,No Default
36,25756.0085729301,518.6299055037515,0.5374002287650329,14,Default
41,78841.58305874073,604.9609360255273,0.3592069842648131,21,No Default
63,50121.27133530901,758.4282438963877,0.3086107902923348,8,No Default
24,57917.92232614604,677.5529891862003,0.286338620817164,13,No Default
39,44914.09727119064,415.5031621252964,0.4327707460467558,15,Default
56,113126.95463780529,709.4513234222572,0.10585362657040089,8,No Default
20,31820.345023729747,515.556390587887,0.36851913980068585,0,Default
39,64020.623033640026,593.2269411846823,0.29946693021817045,10,No Default
27,118866.92700190167,832.3581355556046,0.36481669884749446,8,No Default
40,27129.035258594697,716.7896076563492,-0.009599424234196767,7,No Default
43,125750.99455551429,693.5195363416926,0.471842405300628,7,No Default
42,135341.83694406078,640.5637025853362,0.3648189309022973,9,No Default
35,39226.39786172522,570.5755477665042,0.62221301909276,8,Default
46,47789.45479791414,728.8638335551851,0.5673694562887759,2,Default
20,67334.96313465812,629.7134491573887,0.519909312428703,2,Default
30,134291.97677169472,839.3164952572571,0.2801203214384153,7,No Default
42,109171.55883055531,831.3553626261829,0.142394663858891,12,No Default
59,68361.53140903858,593.2293202591911,0.4122954971850915,15,Default
20,18793.147861510846,595.3539070692849,0.4590997885795318,4,Default
44,49569.214122090234,741.715994125164,0.27169098013719556,14,No Default
47,102402.84152076376,798.2176520121475,0.16529692898140666,23,No Default
36,57935.538195530105,433.029508772607,0.5609140192650075,7,Default
37,22071.41582528477,395.13387507103045,0.6864328760803772,1,Default
57,126592.8778129297,832.0515418105042,0.20592875231651186,10,No Default
36,164005.43403995814,751.0453239555297,0.15855374340534975,10,No Default
62,130998.75997311104,775.5572394396079,0.1445763929318171,6,No Default
36,127369.29816007659,628.7936442939157,0.30959985118481564,5,No Default
40,78997.64066491743,667.4429673876112,0.4345293617002833,12,No Default
33,32575.141287214108,690.0521065788627,0.20924801679277868,2,No Default
20,38183.11166915517,668.1416820350198,0.6501815549291594,0,Default
37,22028.64577870706,519.4585828586103,0.7625444318484982,5,Default
32,47669.89017997793,693.969182305367,0.06545179185102151,10,No Default
47,25251.987340268242,520.0876540601773,0.4506958950726391,20,Default
50,121161.85237847961,726.386663205871,0.37657647494489477,20,No Default
32,85658.86291316767,803.5415804402116,0.29661011943500615,0,No Default
43,101067.78658757111,794.0707934555566,0.12782904497666814,17,No Default
29,70532.12216475786,577.315100035728,0.8108309697539652,6,Default
30,31158.894235321364,698.1840054940347,0.35467007143318785,17,No Default
51,18595.26479530481,819.2340436468154,-0.008116179643000793,12,No Default
35,63654.58435916975,807.9462713867026,0.28824432573302705,0,No Default
30,34111.711000904674,610.3809435815429,0.6119315505946694,15,No Default
27,89189.3190189835,665.9715165705857,0.2964399641728385,16,No Default
29,104292.25845626101,689.3915528795603,0.1880205774546902,14,No Default
61,22205.49892679181,579.441895194103,0.7022566274981488,0,Default
41,65562.15150782253,644.2801146752199,0.6969010391570521,0,Default
34,79856.94350928586,725.7116091334864,0.3515047545075939,3,No Default
20,75722.36011809028,699.0696950299539,0.04689514657479796,8,No Default
46,92851.62172296271,830.7330459851083,0.3779634289606559,22,No Default
44,122588.57176888835,702.836828151026,0.22037236988908115,2,No Default
37,32999.63027335722,347.54724176911543,0.5810714280501738,7,Default
35,131816.89465883918,713.7984813662849,0.256197070796291,7,No Default
32,50500.258577154134,699.2296055189677,0.39806342509567616,3,Default
53,53022.00901836574,663.2846680306676,0.9461783296310003,0,Default
58,23661.117459647397,622.4559460364612,0.33996586880688895,13,Default
39,79915.15034506269,677.5113921870575,0.3297366332610381,15,No Default
28,15348.177289991943,735.967563156823,0.26284284864576546,10,No Default
31,141346.48462604743,735.3572235456833,-0.02584812659435174,0,No Default
20,60957.376986559015,518.3308359122573,0.3930534166332822,0,Default
31,27376.117517771137,650.3962529856695,0.15538878656832444,9,No Default
23,125592.35884907983,733.4657595353377,0.44848242330270444,22,No Default
51,85010.25781197599,725.2230154011023,0.13736629061656577,18,No Default
63,78737.23610847587,643.3154892734397,0.1336413068506086,7,No Default
23,56217.312855333905,834.0194644336366,0.018254900997368276,12,No Default
36,18085.276434512343,570.0802615134002,0.6968203801540404,4,Default
44,166692.30430024263,630.063431555183,-0.002605063138617536,14,No Default
51,120632.09882687405,706.7443496328216,0.23720265604908755,21,No Default
68,43881.779379951826,705.5442099162403,0.24042278199618602,11,No Default
34,113115.3285030796,703.7585685075949,0.478192929370392,10,No Default
26,101591.70808233625,682.2198171659743,0.4701811275898959,15,Default
30,39280.01200198511,532.3577376285225,0.4343294380722726,3,Default
58,114034.12199150231,786.9200613638425,0.2776047544742164,11,No Default
28,73755.83141881695,493.193332276572,0.5416945463188856,15,Default
29,60039.58996739474,545.5363172964356,0.42634126721799015,2,Default
21,98346.49686759956,799.401887536268,0.4433309180834025,7,No Default
55,87807.11633146417,608.9512698523263,0.14920932216704746,17,No Default
67,85045.96760758279,643.8271338546739,0.17180609238787062,13,No Default
35,55048.83146807502,661.7462776102254,0.3102413318197799,0,No Default
57,43614.437468856224,489.43538919669567,0.2821829265166223,5,Default
26,86183.87622486384,705.341618172201,0.105630235812883,8,No Default
57,44278.82422286362,502.79576138769363,0.5120939524309173,2,Default
60,83024.87681075463,721.6356443523973,0.01598294637221342,8,No Default
51,87851.24655252062,672.8656089048276,0.1548357723415405,14,No Default
34,56458.749641173505,783.8934437116885,0.21805722179857262,7,No Default
39,90784.72980548492,653.9296263013572,0.3191378159890268,15,No Default
34,31183.38206549516,654.5406335502321,0.850506420594427,0,Default
31,43477.17873307891,452.329748292522,0.43692877750434606,5,Default
37,43158.58246972103,457.20568123948647,0.40837393316210135,0,Default
52,34515.70090082581,646.3104465988403,0.15323516600947287,18,No Default
20,19274.73648543278,383.5616846832027,0.9976946877702685,4,Default
52,25582.990967687583,702.4725719239548,0.3873088266143487,8,No Default
37,159514.23032356225,553.4965596241165,0.2351554526378147,10,No Default
39,69983.73228442368,676.2657391078138,0.1820540621689753,10,No Default
72,111671.2279292841,739.6636511571014,0.3244541580787373,13,No Default
30,89772.29463564025,653.5433884853585,0.34938052131945513,13,No Default
43,22011.89087302737,411.2391117370392,0.6869425973020382,2,Default
46,56373.92574034042,608.8429692118467,0.7812925121609654,6,Default
41,117067.91947425481,804.784557022252,0.3290308495587099,3,No Default
56,30972.391416957948,620.7924469516397,0.5161555649677879,15,No Default
